,subject_id,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,flag_optical_counterpart,flag_rad_extended,flag_rad_point,classifications_count,LCurl
364,91319064,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8bfb0e84-f410-4a08-8c7c-02bd227c7580.png
365,91319065,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/7650eff2-fa3e-47bc-8909-7a316dba0649.png
366,91319069,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/a2ca5efc-f154-4419-abc8-5f040812ed42.png
367,91319072,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8fd14ee0-9db4-4d7d-955e-acd6fcfeee83.png
368,91319074,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2a2ae378-107d-470b-b900-d8ac5fce8a84.png
369,91319079,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1a37f8c0-ad2c-404a-8a83-545514cf531c.png
370,91319082,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ff29cd44-2d2b-48eb-9eb9-2588f132e77d.png
371,91319083,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/39453802-fe52-4900-b552-70ef44ab2ba1.png
372,91319086,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/871abf39-271b-422e-b958-7a3ef621865d.png
373,91319088,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/fd70380f-1798-407a-841f-ab4eb203dd89.png
374,91319090,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/77d5e9c6-574c-4c20-a17c-cf7646b60919.png
375,91319091,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/51668b6a-0e75-40cc-996c-a15f715c93ea.png
376,91319096,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9cf64234-1f99-4b85-9aac-97cd90ba0256.png
377,91319097,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/afd65e99-b158-4833-9cca-6e8cbbe7cd62.png
378,91319098,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/cd401e93-a08e-40d6-85bf-f162fff69a64.png
379,91319105,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/a2b1ed43-3c47-4dd1-a592-56021c4fafc3.png
380,91319106,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1589b4a3-f5a2-47cf-8efb-03f2234263b0.png
381,91319107,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1168ff51-7f8a-4b2e-bde7-9194bcd4b145.png
382,91319108,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/eabf51c5-407a-47c8-ad4c-ddcd3086fada.png
383,91319111,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b38afbd0-a276-4b92-b9d6-ba9c12503b70.png
384,91319115,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d5333dba-4890-43c4-b532-2d353699a67d.png
385,91319119,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5e8b555b-af43-4af7-a66c-c808665154f2.png
386,91319120,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/78506d36-555d-4983-8846-523ed5d403f6.png
387,91319121,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3dd50953-dbeb-49ad-b527-482064b8185c.png
388,91319124,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f143fb67-ef8d-437a-9443-60c214e96922.png
389,91319125,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5fbd71e0-9062-48c0-bf5d-aefadd60f5be.png
390,91319126,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1f199ca0-3f62-48ec-82ad-50a5c1dff41a.png
391,91319129,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ab8056a8-4c5d-456c-b7b8-89e0685d64c3.png
392,91319130,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/aae6fc21-e5a5-4af5-9310-a18f0c720742.png
393,91319133,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2906889b-cb68-4df9-afd6-5b255c22424b.png
394,91319135,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3bce431e-ac6a-497b-920d-b2252dea0209.png
395,91319139,1.0,0.0,1.0,1.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/83ec3c81-4d95-460f-8cf7-96071bc6c270.png
396,91319140,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e8f33d2f-aa5f-4d8f-9ea6-8bf8b8f50df4.png
397,91319141,0.0,0.0,0.0,1.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/f64b3f87-72f9-4ad0-993f-dbb21e981866.png
398,91319143,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0c774c5a-a555-4338-a052-12bab3e8cfc6.png
399,91319144,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bfcfca95-1e1c-4fe1-b1b0-6711132ed3b7.png
400,91319145,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/18514858-fcaf-4aa8-ab25-92e13fd07a32.png
401,91319146,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/929594bc-4b76-477d-9c59-8a8db61d504b.png
402,91319147,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e63e5b1f-931b-4965-8e6f-0a5fe86c1e54.png
403,91319151,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1f617795-d3b9-497c-b9d4-ded8711d072a.png
404,91319152,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e58e179b-5f87-41ad-a92b-7c801df4f44c.png
405,91319154,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8382438d-0457-40ab-be45-45a39a2fd998.png
406,91319155,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9c890803-da40-43f3-bfac-463cd71336d4.png
407,91319156,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5c5fbf0a-b8d8-45a3-998d-61842dad1120.png
408,91319163,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/fd99fa23-910e-4c1f-9827-728f43d66164.png
409,91319170,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e693619d-1f28-488c-9039-75d923a961db.png
410,91319171,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5411f698-8a77-442f-acb9-01e71a507965.png
411,91319173,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/404486ec-f30f-481b-a91a-83d240fbd82f.png
412,91319177,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/abfd0848-9e75-49ed-89ee-83df4bcb8ab2.png
413,91319178,0.0,0.0,0.0,0.0,0.0,1.0,7,https://panoptes-uploads.zooniverse.org/subject_location/a33f9e3e-5fca-4a1b-afd5-17426987dbc0.png
414,91319179,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/a391ecb5-0d52-4dd3-867e-c53bf55efd93.png
415,91319180,0.0,0.0,0.0,0.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/40c21d96-78f5-47f4-88e9-a478938ea7c9.png
416,91319183,1.0,0.0,1.0,0.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/8d43c86d-8484-48a1-9eb6-25c2b8bdb7c8.png
417,91319184,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/134545c9-f934-4d22-8fc7-3cc088129b8c.png
418,91319185,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/97c2ceab-f2e7-4ae9-9639-7b6ffa2f1a81.png
419,91319187,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/16b1b0c9-eaec-46f9-8db6-477b5c5b3323.png
420,91319191,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6943bc62-05d1-444b-b855-28e7707e989c.png
421,91319192,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/62484738-be44-40db-afe8-1e02d24ad5ff.png
422,91319193,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/55103e4b-bd22-464a-ba19-ca644dc2a54d.png
423,91319196,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4cfc1dc4-e5f9-4bd7-be2b-e3736eec68ed.png
424,91319202,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f2c59c0b-3b81-4f36-8500-61fd0a70d416.png
425,91319207,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/63ae0d7d-fd89-4920-9958-97023e3cb10b.png
426,91319209,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/85926497-ba2f-44a5-a029-9fa91e0f380d.png
427,91319211,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/18622b32-d274-4fea-894e-288bfaf99ddb.png
428,91319213,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/191b39bc-b0e3-47d9-a2d7-7ebba2761242.png
429,91319214,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d3b72f30-9eda-4fd1-9e19-1e70e9d32dfd.png
430,91319215,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5c7a9ec7-5503-4fdc-890c-f125b44e9a2f.png
431,91319217,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/57d50570-9922-4076-ad22-f9e8cb73b82e.png
432,91319218,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/7d9d8da0-1b03-4296-9a80-66be27b4234f.png
433,91319219,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/91bd2913-80f7-4fc3-8180-e4a637423c04.png
434,91319222,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6b03da4c-a3dd-4904-995d-a5068a837ac2.png
435,91319223,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ea80e3cc-0479-4efe-83eb-1e43215043bb.png
436,91319227,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9e3fdb60-fed5-474e-80a8-6f4d1dff8cb5.png
437,91319228,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0f17b159-3bc3-4657-904a-8af56eae0d25.png
438,91319229,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8d3b6174-0bcb-432f-8c1c-98cc93350d76.png
439,91319236,0.0,0.0,0.0,1.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/567ca8f8-54c4-4796-92de-3ab9366abfb1.png
440,91319239,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/21f28d36-971a-48e0-b97c-be2af48afc81.png
441,91319240,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/75c5e298-cf1c-4219-b7ae-0a4f55255953.png
442,91319242,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3ab590c3-68bd-41fe-86c7-18b704a8b079.png
443,91319243,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/44e9d18d-e668-417d-a9f8-dedb729799fb.png
444,91319244,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d4c4302f-34c9-4259-bf9c-be9fadae3871.png
445,91319247,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/77655d8d-05a2-473a-a747-b080ddb3583e.png
446,91319251,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/339ff487-dd24-4347-88b6-f4ca2b4573e8.png
447,91319255,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8d0b06b4-8447-40ad-869d-3415d9e6f210.png
448,91319256,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8878dff1-948a-4906-9531-4238870b3749.png
449,91319258,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5373f5fc-2589-43d2-9916-6eb88f9b6093.png
450,91319261,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6917f316-9396-4b80-860b-7a4be84c3486.png
451,91319268,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b3c0d187-3b79-4a2e-8040-4b91204e304b.png
452,91319270,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/98f05261-90d9-44bf-a715-90583e29436c.png
453,91319271,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/593828e8-0aed-411f-96c3-acdae8a165b7.png
454,91319272,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/804539de-2ca8-4791-9d3d-4df9d462bfc1.png
455,91319277,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ecbef23d-4cb8-495a-b45b-d0ef6ce5d7d2.png
456,91319278,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/100e44e1-9257-4eb4-bd24-c8f5c9ad3bfa.png
457,91319282,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b328e6e8-9a1d-4aab-ac2b-68e415d59053.png
458,91319284,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/95de61f6-a4b5-4ec0-bdc8-8fcebc8055ab.png
459,91319288,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d0bf0b40-8bdc-46a2-858a-2e10ee5cf9c9.png
460,91319289,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/db8af879-1a7a-4cbf-b5d7-5ac1d86f1e84.png
461,91319290,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/52374562-98eb-4834-bc6d-f8be5b437e23.png
462,91319291,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9e8dfdbc-470d-4ab6-8340-62781d5a6ca0.png
463,91319292,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6e08a694-7265-4882-aae3-3542cddb4545.png
464,91319293,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ad858d63-634e-4022-b76f-93e06e21a080.png
465,91319295,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3acb0386-a90c-4860-9e0d-1a869c748c6a.png
466,91319296,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/cc136f3c-b47a-4f1c-b69c-68a39d8c61fd.png
467,91319298,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ef1db6e6-a376-4f28-a076-a723ef735349.png
468,91319300,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/90d4aa50-073f-461f-8300-65e5a4b97236.png
469,91319305,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2c42f188-70f7-443a-8d1e-c2f273385325.png
470,91319308,0.0,0.0,0.0,0.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/25506e65-9f7b-4c44-8eda-2e66be901c11.png
471,91319309,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b10d3adc-e2de-4280-935f-3791bbb7ccb1.png
472,91319314,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2f960c04-6b9a-4335-a0e8-77a766471a32.png
473,91319317,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1f45d498-c46f-404f-b10b-725865d139d5.png
474,91319319,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/126e40f0-500a-497b-a593-fd1c9b3433c4.png
475,91319321,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bcb345f4-de00-41f6-b93c-7c8eda5fd4ac.png
476,91319323,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/42a65730-4e62-4185-b568-bcfb3540618d.png
477,91319328,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png
478,91319329,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png
479,91319331,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png
480,91319335,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2dfbd3d5-e3a2-4d8d-a2be-dae0f99e163f.png
481,91319337,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3365b1cd-1409-4d92-9be5-6cafacf9911b.png
482,91319341,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/287e8833-3ab4-4673-ad0f-ee1bf3896914.png
483,91319345,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3b8efe6a-802e-47ec-8522-581c0f09874e.png
484,91319347,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/372c758c-70aa-4b5e-a6bb-89b3cb2d9e96.png
485,91319348,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/82bc043e-784b-4f5d-853e-0145e90d6b8f.png
486,91319350,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/130c91a2-d453-457e-a65e-844111d36342.png
487,91319351,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/a6d612a2-15c8-4239-87ab-a55a8e8a8952.png
488,91319352,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/73823f5c-2ece-4010-90c8-0c627da8819d.png
489,91319354,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bf567cc8-c0e6-448f-96ad-3277abec2fbe.png
490,91319355,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b0b64d99-a77a-469d-afb3-c926af1f8342.png
491,91319356,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/14bdbd08-8600-4c48-b149-6d39d1193409.png
492,91319358,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9cda266c-6133-4dff-b4dc-2fe8f6d3d2d1.png
493,91319363,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8c54bd1c-0629-4f39-a96d-ffbe0b1c3b01.png
494,91319368,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e243d37a-51e0-4584-9b70-b30f26c13aa1.png
495,91319370,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9fe2bc46-3c60-4433-b0e3-d3886c6749c0.png
496,91319372,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d23c7f68-cce2-4235-8f72-a42727d945d5.png
497,91319374,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0c44cf92-7f09-47a8-aa18-18091b824ccd.png
498,91319380,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bf1429e0-0893-4196-bd03-81229dbbd588.png
499,91319383,1.0,1.0,0.0,0.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/29aad85b-be7a-49ae-9c94-c6d05fca8417.png
500,91319387,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b990b788-d016-4c53-a578-f3be846418a1.png
501,91319392,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3f5a9b11-9020-4e56-91a0-424b9949999f.png
502,91319398,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4561d365-78e2-4750-a008-c78dcbff8729.png
503,91319400,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d76c9875-0fe0-43a3-abcb-3b11a1563f89.png
504,91319403,0.0,0.0,0.0,0.0,0.0,1.0,6,https://panoptes-uploads.zooniverse.org/subject_location/8fc0fa8d-8743-43fe-a4cb-666da648bfa8.png
505,91319409,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ba4d32bb-2829-4f6f-b761-e63747a49dcc.png
506,91319414,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c9c71760-cc09-4a04-9648-b383299cef40.png
507,91319417,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0c65d678-defc-49a3-a777-3acaf08b2b9d.png
508,91319419,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/886762c2-f2ac-4e8f-91e8-145554540ba9.png
509,91319421,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/76a57b6b-20c9-4f6d-a71f-eddfba5b7d82.png
510,91319422,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/76fecd23-d23c-471d-82dd-a5bec5829b90.png
511,91319424,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9636d87f-891b-4e26-8b29-d8f60b70fcce.png
512,91319426,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/64fc8863-34cc-404e-8da2-0043b131ba29.png
513,91319429,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/31e172fb-583c-4770-a824-ce6cff6b05c1.png
514,91319430,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f0be5391-e192-48ae-876e-a18a859dd619.png
515,91319431,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e7926858-dbc2-4d87-9c02-e52dc7e95598.png
516,91319432,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5e68820d-56a4-4490-8f6c-29ee669af575.png
517,91319434,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d2a8bd9d-3b94-44e3-9180-83a00eaf655e.png
518,91319437,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/16f36791-f10a-44da-bba7-f5d6d9eda2a4.png
519,91319438,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/76dc1041-d465-4668-a788-ebb19455255a.png
520,91319448,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9e075b74-5641-4bab-9a0a-725c2a1adfe8.png
521,91319454,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/7e2712e6-2df4-4ce7-bf09-0629c6fc206a.png
522,91319455,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5de8b047-4757-41a2-b2f8-d09cc5f72a5e.png
523,91319457,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/41749420-64ca-4733-92c6-01b1c37b8e7d.png
524,91319459,0.0,0.0,0.0,1.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0be847b2-5896-497b-8b7c-1de0b5b1e48d.png
525,91319460,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/efd49c11-0a9e-4f6e-af38-2abe087fedc0.png
526,91319465,0.0,0.0,0.0,0.0,0.0,1.0,5,https://panoptes-uploads.zooniverse.org/subject_location/af402849-094b-461b-b6c0-28c16bc29b03.png
